
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.7213e-02      1  EP      4.9875e-02   3.1416e-02
    5  00:00:00   7.4903e-02      2  SN      4.8073e-02   3.1416e-02
    5  00:00:00   7.4917e-02      3  FP      4.8081e-02   3.1416e-02
   81  00:00:01   1.2984e-01      4  UZ      7.8540e-02   3.1416e-02
  226  00:00:01   2.7092e-01      5  UZ      1.5708e-01   3.1416e-02
  365  00:00:02   4.0944e-01      6  UZ      2.3562e-01   3.1416e-02
  503  00:00:03   5.4734e-01      7  UZ      3.1416e-01   3.1416e-02
  641  00:00:03   6.8499e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   7.7213e-02      9  EP      4.9875e-02   3.1416e-02
    8  00:00:03   8.3119e-02     10  SN      5.4414e-02   3.1416e-02
    8  00:00:03   8.3120e-02     11  BP      5.4415e-02   3.1416e-02
   43  00:00:04   1.1543e-01     12  UZ      7.8540e-02   3.1416e-02
  154  00:00:04   2.2435e-01     13  UZ      1.5708e-01   3.1416e-02
  265  00:00:05   3.3469e-01     14  UZ      2.3562e-01   3.1416e-02
  376  00:00:06   4.4540e-01     15  UZ      3.1416e-01   3.1416e-02
  487  00:00:06   5.5625e-01     16  EP      3.9270e-01   3.1416e-02
