
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.5851e-02      1  EP      2.3615e-02   3.1416e-02
    1  00:00:00   4.5851e-02      2  HB      2.3615e-02   3.1416e-02
    1  00:00:00   4.5851e-02      3  BP      2.3615e-02   3.1416e-02
    1  00:00:00   4.5776e-02      4  FP      2.3540e-02   3.1416e-02
  721  00:00:06   7.4532e-01      5  UZ      4.7124e-01   3.1416e-02
  969  00:00:08   9.9363e-01      6  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:08   4.5851e-02      7  EP      2.3615e-02   3.1416e-02
    1  00:00:08   4.5851e-02      8  BP      2.3615e-02   3.1416e-02
    1  00:00:08   4.6009e-02      9  FP      2.3758e-02   3.1416e-02
    2  00:00:08   4.6008e-02     10  BP      2.3753e-02   3.1416e-02
    2  00:00:08   4.6008e-02     11  FP      2.3749e-02   3.1416e-02
  720  00:00:14   7.4532e-01     12  UZ      4.7124e-01   3.1416e-02
  969  00:00:17   9.9363e-01     13  EP      6.2832e-01   3.1416e-02
